Link;Dato;Stjerner;Rubrik;Underrubrik;Brødtekst;Kunstner;Gruppe;Solist;Forsanger_koen;Utroværdig;Dansk;Genre;Sted;Note
https://ekstrabladet.dk/musik/koncert_anmeldelser/kaempe-mysterie-paa-festival/9374828;11. Aug 2022;2;”kaempe-mysterie-paa-festival/9374828;"Rapperen Kesi væltede københavnske AiaSound, selv om han ikke rigtig er dygtig til noget som helst
";"Det er svært at fatte.

Kesi er en dårlig rapper, han har en intetsigende lyd, og hans tekster burde være blevet stoppet i korrekturen.

Alligevel elsker ungdommen ham.

I solnedgangen på AiaSound samlede han festivalpladsen, hvor et lystigt svajende publikum dansede og drak igennem til banalitet efter banalitet efter banalitet.

Det mest originale øjeblik indtraf faktisk lige inden showtime. Den ret omtågede konferencier, der introducerede sig selv som noget i stil med Drugs, proklamerede følgende:

- Jeg har en stjerne bagi mig!

Smed bøllehatten
Rapverdenen er vanvittig, men efter en forbløffende stilfærdig koncert med tidens største mand i dansk pop, Tobias Rahim, var Kesi også overraskende nedtonet.

Han smed hurtigt bøllehatten. Det viste sig at være betegnende.På samme græsplæne i fjor, da AiaSound hed ØreSound, optrådte Kesi med den såkaldte supergruppe B.O.C, og det blev mindeværdigt, men kun fordi makkeren Gilli var helt ustyrligt konfirmandfuld på scenen.
Man savnede Gillis utilregnelige vanvid, der i nogen grad overdøvede den harmløse musik sidste år. Det var kedeligt bare at nøjes med sangene og Kesi denne gang.  

Artigeardit, der underholdt tidligere på dagen, kom naturligvis ind til hitduetten ’Er her’, som var sjusket, men de vel op mod 10.000 publikummer virkede selvfølgelig ligeglade.

Også svært at fatte.";Kesi;0;1;M;;1;Pop;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/hun-dumper-med-et-brag/9374807;11. Aug 2022;1;”hun-dumper-med-et-brag/9374807;"Sangerinden Ericka Jane gav amatøragtig popkoncert for ingen mennesker på festivalen AiaSound
";"I AiaSounds program står der, at Ericka Janes karriere ’brager afsted med lynets hast’.

På festivalens lille scene dumpede hun snarere med et brag, og lynets hast er tilsyneladende ikke særligt hastigt på Amager.

Kun omkring 150 mennesker søgte mod Ericka Jane midt på eftermiddagen, hvor flere tusinde ellers var troppet op på AiaSounds solbeskinnede plads.

Alle dem, der blev stående i barernes køer, gik ikke glip af noget.

Blevet hjemme
Det blev endnu en af den slags relativt tidlige festivalkoncerter, hvor et uprøvet navn optræder for nærmest ingen og et cigaretskod til ingen verdens nytte.

Ericka Jane hører hjemme på lokalradio, torvet i et indkøbscenter eller ’X Factor’, der i øvrigt sendte hende hjem fra bootcampen i 2011.     

Den 27-årige popsangerinde, som er opvokset i Køge, burde være blevet hjemme torsdag.Hendes blot 47 minutter korte sæt var en prøvelse at komme igennem, og om man så blev tvunget til at høre ’Truth’ og ’Amsterdam’ 400 gange i træk, ville man ikke kunne huske dem.
Det er radiopop renset for personlige kendetegn, og det blev serveret med dåselyd, båndede vokaler og tilsat kliché på kliché:

- Hvor har jeg bare glædet mig!

- Hvor ser I bare godt ud!

Mindst ligegyldig
På Spotify har Ericka Janes singler trods alt lidt punch. På AiaSound blev man slået omkuld af kedsomhed.

Til sidst spillede hun sit mindst ligegyldige nummer, ’I Say Stupid Things’, der er skrevet af blandt andre Andreas Odbjerg.

Det var det nærmeste, vi kom lidt ’gang i den’, og Ericka Jane spjættede, så hendes ene bryst var på vej ud af outfittet.

Halvdelen af barmen var ikke den eneste, der fik lyst til at flygte.
";Ericka Jane;0;1;F;;1;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/soergeligt-syn-paa-smukfest/9367882;06. Aug 2022;2;”soergeligt-syn-paa-smukfest/9367882;Melanie C fra Spice Girls er stadig sporty, men det kneb gevaldigt med alt det andet i Skanderborg;"Melanie C har givet udtryk for, at hun går ind for endnu en gendannelse af Spice Girls.

Det forstår man godt.

Som solist har hun nemlig ingen fremtid. Eller nutid.

Foran et publikum, der var mere spredt end Spice Girls, optrådte hun lørdag aften på Smukfest, men det lignede og lød som noget, der i stedet burde have fundet sted en sen nattetime på et diskotek inde i Skanderborg.

Melanie C må være mangemillionær. Det kunne man ikke se. Der var kun blevet råd til keyboardmand og trommeslager, og showdelen bestod af, at hun smed fritidssættets overdel.

Spjættede omkring
Dåselyden var også billig, men den 48-årige popstjerne fra Liverpool sparede ikke på energien, når hun spjættede omkring som en aerobicinstruktør.

Sporty er hun stadig.Den udadvendte attitude kunne imidlertid slet ikke dække over, at sangerindens solorepertoire er så anonymt, det næsten er opsigtsvækkende.
Man stod faktisk og havde ondt af hende. Og ikke mindst sig selv.

Melanie C knoklede dog tappert videre i et sympatisk men udsigtsløst forsøg på at overbevise om, at hun har en berettigelse i eget navn.

Mod slut sang hun uundgåeligt et par hits fra tiden i Spice Girls. Utroligt de tøser blev så populære.";Melanie C;0;1;F;;0;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/helt-vaek-linnet-er-falleret/9367879;06. Aug 2022;2;”helt-vaek-linnet-er-falleret/9367879;"Popveteranen har ingen stemme længere. Hun havde heller ikke noget at sige på Bøgescenerne
";"Anne Linnet har aldrig haft nogen stor stemme. Nu har hun slet ingen.

Men det vidste vi jo godt, og det værste ved hendes mimrende svage koncert på Smukfest var faktisk, at hun heller ikke har noget at sige længere.

Sådan føltes det i hvert fald, fordi veteranen, der fylder 70 næste år, serverede sin sangskat så mat, at perlerne blev værdiløse.

Det var gode gamle sange sunget og spillet dårligt.

- Er I der? Jeg kan ikke høre jer, sagde aarhusianeren en overgang til publikum.

Det var dog ikke Anne Linnets hørelse, der havde det som stemmen. Publikum var der ikke. I hvert fald ikke åndeligt.

Smagløst arrangeret
Folk sad som sømmet fast på bænkene ved Bøgescenerne, mens de fik serveret lunken lørdagsunderholdning. Stemningen i køen til kaffebaren forekom mere intens.
Tre korsangerinder var udset til at kompensere for Anne Linnets svigtende vokal, og hun opfordrede tillige fanskaren til at hjælpe.

Det lød heller ikke for godt.

Mens chefen gik fra scenen og hvilede de sørgelige rester af stemmebåndene, skrålede korsangerinden Julie Lindell sig igennem ’Det er ikke det du siger’, så det mindede om Melodi Grand Prix anno sejlersko, hårlak og pastelfarver.Anne Linnets kompositioner fra dengang sangskrivere skrev deres egne sange har tidløse kvaliteter, men hun arrangerer dem så smagløst, at tiden går i stå, og fem kvarter føles som en evighed.
Da man til sidst overvejede at kravle op i et bøgetræ og falde ned, spillede hun pludselig en nænsom version af ‘Smuk og dejlig’, der var skøn, indtil den blev savet over med en komplet upassende guitarsolo.

Det er tilladt at trække stikket og bare blive hjemme for at tælle millionerne. Musikalsk er Anne Linnet falleret.";Anne Linnet;0;1;F;;1;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/haabloest-saboterer-kaempe-fest/9365965;05. Aug 2022;2;”haabloest-saboterer-kaempe-fest/9365965;"Popstjernen Tina Dickow gjorde folk ædru med grundkedelig koncert på ellers partytossede Smukfest
";"Sådan en tidlig fredag aften på Smukfest, når der virkelig skal gang i løjerne, så er det jo med at ringe til en rigtig partytype og få vedkommende op på Bøgescenerne.

I stedet kom Tina Dickow.

Hendes koncert føltes som at styrte på cykel i en brandert. De fulde blev ædru. En af de ædru ville ønske, han var plakatfuld.

Smukfest er jo officielt en flugt fra dagligdagen, men seancen var en mandag morgen uden tømmermænd.

Famlende start
Efter en nærmest amatøragtigt famlende start med ’Hjertestorm’ fandt koncerten et mere stabilt bundniveau, og tilsat klapsalver, der var endnu mere spredte end publikum, spillede Tina Dickow flere sange fra forårets knap så ophidsende ’Bitte små ryk’.

Albummet er ikke blevet den store succes, selv om Tina Dickow er gået fra engelsk til jysk, der jo plejer at øge populariteten. I hvert fald i Jylland.Trods aarhusianerens hjemmebanefordel virkede det som lysår siden, at hun måske blev den nye Anne Linnet, og forestillingen var tynget af, at alle kunne mærke, Tina Dickow har fremtiden bag sig.
Melodisk velfunderede numre som ’Nobody’s Man’, ’Lidt mere menneske’ og ’Count to Ten’ vidnede om hendes håndværksmæssige kvaliteter, men koncerten mindede mest af alt om en sløj kristen andagt med sangerinden i mærkelig teatralsk skikkelse af missionær for kedsomhed.

Lad os håbe Smukfest mister hendes nummer.  
";Tina Dickow;0;1;F;;1;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/legende-misbrugt-paa-smukfest/9365963;05. Aug 2022;3;”legende-misbrugt-paa-smukfest/9365963;"Herbie Hancock hører hjemme i jazzens absolutte verdenstop, men ikke i en bøgeskov i Skanderborg
";"Johnny Madsen har både skrevet og sunget følgende:

- Hvad er bedre end kvinder og rock? Det er en Hancock!

For første gang siden 1932 misser vestjyden Smukfest i år, men til gengæld var der Hancock på programmet.

Det var naturligvis en anden, end den Johnny Madsen har digtet om, og øllen ville nok have gledet bedre ned på den partygale festival end jazzlegenden.

Mellem popdrenge som Christopher, Thomas Helmig og Justin Bieber eksperimenterer Smukfest også i 2022 med at præsentere voksenmusik for folk, der helst ikke vil høre på det.

Ned i fosterstilling
Efter ingen mødte op til Kraftwerks mageløse koncert sent torsdag, var det Herbie Hancocks tur til at fremstå fejlplaceret fredag eftermiddag.

Veteranen fra Chicago trak faktisk en hæderlig skare til Bøgescenerne, men musikalsk var der i lange perioder af hans fem kvarter lange sæt tale om misbrug af en gammel gigant.Især i starten føltes tonerne som baggrundsmusik til en fest, der ikke var begyndt endnu, og en ellers skønt svalende version af Wayne Shorters ‘Footprints’ blev nærmest overdøvet af det pludrende publikum.Pianomanden gav en masse plads til sine tre medmusikanter, der under ’Overture’ slap talenterne løs i stressede og hektiske passager, som nok kunne få mange tømmermændsplagede til at søge i fosterstilling.
Andre forsøgte at danse til den spacede jazzfunk. Det lykkedes ikke.

Flabet afslutning
Herbie Hancock var ikke desto mindre i så godt humør, at man skulle tro, han var medicineret, men hvem ville ikke være glad i låget, hvis man var så frisk i en alder af 82?

Amerikaneren spillede tidligere på sommeren i DR Koncerthuset under Copenhagen Jazz Festival, og det er der, han hører hjemme.

Den forkerte koncert føltes dog rigtig til sidst, hvor ’Cantaloupe Island’ passede perfekt som en musikalsk hawaiiskjorte, inden flabede ’Chameleon’ understregede, at Herbie Hancock stadig er betragteligt mere funky end selv Johnny Madsen med en paraplydrink.

Skål på det.
";Herbie Hancock;0;1;M;;;Jazz;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/massiv-skuffelse-paa-smukfest/9365024;04. Aug 2022;3;”massiv-skuffelse-paa-smukfest/9365024;"Fremadstormende Artigeardit tog et skridt tilbage med underligt uinspireret show foran enorm fanskare
";"Artigeardit ser måske ikke ud af meget, men rapperen er blevet kæmpestor, og tidligt torsdag aften gav han karrierens hidtil største koncert på Bøgescenerne.  

Det blev en stor skuffelse.

Artigeardit har tidligere bevist, at han er noget så sjældent som en dansk rapper, der fungerer forrygende live.

På Smukfest var han imidlertid længe om at blive ret meget bedre end Gilli, Branco og alle de andre tosser.

Artigeardit tog simpelthen for let på det, og mens han sjoskede rundt foran en gigantisk fanskare, fremstod han underligt uinspireret og for tilbagelænet til at vælte pladsen. Eller bare at puffe lidt til den.

Besøg af Kesi
Poeten har efterhånden klasse og gode sange nok til, at han kan slippe afsted med sjusk uden at falde igennem, men ungdommen, der bare husker hans linjer, lagde mere indlevelse i lyrikken end ophavsmanden.Under hittet ’Er her’ fik Artigeardit besøg af Kesi, der havde mikrofonproblemer, og på den ene side af Bøgescenerne var der generelt ingen bund i lydbilledet.
Det var naturligvis den side, hvor underholdningen foregik. Tjekkede bliver de raptyper bare aldrig.

Først tre kvarter inde i den timelange koncert tog Artigeardit sig sammen, og under ’Bagsæde’ og især en intens ’Luft i dæk’ kunne man endelig mærke ham.

Det var for sent, men Artigeardit havde fundet sig selv, og ’Hvor fuck er min drink?’ havde naturligvis ikke de store problemer med at finde ud til publikum.

De har taget rapperen til sig. På Smukfest gav han for lidt tilbage.";Ardige Ardit;0;1;M;;;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/ulidelig-kom-aldrig-tilbage/9324662;02. juli 2022;1;”ulidelig-kom-aldrig-tilbage/9324662;Hysterisk umusikalske St. Vincent var uegnet til Orange. Og alle de andre scener på Roskilde Festival;"Meningsløsheden fortsætter på Orange.

Ufortrødent.

St. Vincent viste sig til ingens overraskelse at være uegnet til Roskildes ikoniske hovedscene, og sangerinden fremstod faktisk så kummerlig, at hun ikke var egnet til en eneste af festivalens adskillige scener.

Det skulle da lige være Art Zone, hvor amerikanerens skabagtige cabaretpop nok ville passe nogenlunde ind mellem anden gakket performancekunst.

Ufunky funkband
St. Vincents hysteriske optræden føltes som en afsporet teaterkoncert, og de påtagede optrin undervejs forekom at have til hensigt at dække over hendes mangel på basal musikalitet, habil sangskrivning og god gammeldags substans.
Materialet var primært hentet fra stjernens seneste to album, ’Masseduction’ og ’Daddy's Home’, som er anstrengende nok til, at et ufunky funkband ikke behøvede at efterlade numrene endnu mere enerverende.
Senest St. Vincent var i København, gav hun koncert i Store Vega, der er cirka 65 gange mindre end Oranges areal, men hendes format rækker kun til Lille Vegas toiletter.

I Roskilde lød hun som tynd mave tilsat en drinksparaply. Det er fjerde gang, hun er på Dyrskuepladsen, men nu får hun forhåbentlig karantæne på livstid.

Hvis St. Vincent havde haft armbånd på, havde vi klippet det.
Men ingen af de relativt få fremmødte kunne ligesom undgå at bemærke, at showet havde visse mangler.";St. Vincent;0;1;F;;0;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/katastrofalt-doeden-paa-orange/9321309;1. juli 2022;2;”katastrofalt-doeden-paa-orange/9321309;Dua Lipas dåsepop understregede, at Roskilde er ved at dræbe hovedscenen med banal mainstream;"Roskilde Festivals legendariske Orange er livstruet. I hvert fald mentalt.

Sent torsdag leverede hovednavnet Dua Lipa et show, der i lange perioder tangerede et hjerneblæst niveau.

Det var desværre betegnende for Orange i år.

Roskilde er i stigende grad begyndt at stopfodre det purunge kernepublikum med bevidstløs mainstream, og udover Dua Lipa serverer Drew Sycamore, Post Malone, Thomas Helmig og Jada strømlinede sange på hovedscenen i festivalårgang nummer 50.

Engang var der kant, kompromisløshed og kunstneriske kvaliteter derude. Nu er der pop, som bare er en forkortelse for populær.

Føltes tomt
Dua Lipa samlede en gigantisk publikumsskare. Der var næsten fyldt. Det føltes helt tomt.

Den engelske popstjerne var intetsigende på Orange i 2018. Siden har hun udsendt det succesfulde discoalbum ’Future Nostalgia’, hvis banale sange prægede det knap halvanden time lange sæt i Roskilde.Håndværksmæssigt er materialet habilt, men Dua Lipa og hendes dansetrup sendte det fra scenen med en så mekanisk attitude, at det var en fornærmelse mod fænomenet at optræde live.
Seancen var dræbende umusikalsk tilsat en klangflad dåsesound.

Det var ’X Factor’ på Orange. Smukfest på en grim aften. 

Begravet vokal
Dua Lipas vokal var begravet i effekter, og da hun sagde, at hun elskede os alle sammen, virkede det også ret kunstigt.

Folk begyndte at gå i showets sidste halvdel, men stemningen dukkede op mod slut, hvor ’One Kiss’ dunkede igennem, mens popidolet spankulerede ud på en catwalk.

Publikum dansede løs til ’Cold Heart’, der jo genopliver gamle sange af Elton John. Hvad bliver det næste?

Justin Bieber ender utvivlsomt på Orange. Det er bare et spørgsmål om tid. Mon ikke det bliver lamt?";Dua Lipa;0;1;F;;0;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/sexgalning-porno-paa-orange/9321291;30. juni 2022;4;”sexgalning-porno-paa-orange/9321291;Den texanske rapstjerne Megan Thee Stallion var røvgod og bad ass under topenergisk vanvidsshow ;"Megan Thee Stallion rystede røv. Så sparkede rapperen røv. Så rystede hun mere røv. Og så fik brysterne samme tur. Med tungen ude af munden.

Velkommen til 2022. Det er fremskridtet. Lige i skridtet.

Megan Thee Stallion får Tessa til at ligne en amatør, og det gør Tessa i øvrigt også, men tornadoen fra Texas blæste desuden kollegaen Cardi B omkuld.

Sidstnævnte stod på Orange i 2019, men leverede en blævrende røvtur.

Cardi B var dårlig. Megan Thee Stallion var bad ass.

Brug for piller
Hun ejede Orange med autoritet i et indædt flow og beats, der truede med at dunke bunden ud af højttalersystemet.

Til sidst var man også bange for, hun rystede røvballerne så meget, at de faldt af, og hun måtte et smut til samaritterne.

Publikum rystede med. På et tidspunkt var der brug for søsygepiller. Der blev simuleret oralsex med en danser og rappet så meget om kønslig omgang, at hendes musik ville være instrumental, hvis hun fik forbud mod at rime om sex.
‘Freak Nasty’, ‘Big Ole Freak’, ‘Sex Talk’, ‘WAP’, ‘Savage’ og poppede ‘Hot Girl Summer’ var blandt højdepunkterne i et hæsblæsende sæt, hvor man gerne tilgav kompressorhorn, klichéer og billige tricks, fordi underholdningen vitterligt var underholdende.

Gigantisk ego
Sceneshowet kunne være i en Berlingo, men det kunne 27-årige Megan Thee Stallions ego ikke, og sådan skal det jo være i den storhedsvanvittige genre.

Dua Lipa er hovednavn senere i aften, så det virkede tamt, at popstjernen ikke kom på scenen til duetten ’Sweetest Pie’, der dog ville have været et røvdårligt nummer, om så Aretha Franklin anno 1967 havde sunget med.

Det kan være, Megan Thee Stallion dukker op til Dua Lipa i stedet. Man har lov at håbe.

Men ellers fik vi set rigeligt til rapperen og hendes famøse baller i et blot 55 minutter kort sæt, der på sin vis vil gå over i historien som et af de mest rystende i festivalens 50 sæsoner lange historie.";Megan Thee Stallion;0;1;F;;;;;Virkelig meget om hendes røv, men hun viste også sin røv?
https://ekstrabladet.dk/musik/koncert_anmeldelser/diva-groft-svigtet-paa-roskilde/9321273;30. juni 2022;3;”diva-groft-svigtet-paa-roskilde/9321273;Den amerikanske sangerinde Kacey Musgraves blev ladt i stikken ved Orange, hvor ingen mødte op;"Så gik det galt. Igen.

Efter Tobias Rahims popularitet blev forrykt undervurderet af Roskilde tidligt torsdag eftermiddag, var det efterfølgende Kacey Musgraves’ tur til at blive grotesk fejlplaceret på festivalen.

Sangerinden fra Texas er ret succesfuld i USA, men ingen af Roskildes teenagere aner, hvem hun er, og det gør de stadig ikke, for de mødte ikke op ved Orange.

Det var der stort set ingen, der gjorde.

Uværdigt optrin
Sådan en detalje som manglende publikum har det jo med at påvirke en koncert, og det gjorde det også i tilfældet Kacey Musgraves, der dog gennemførte det uværdige optrin tilsat graciøs professionalisme og charme som en frisørsalon i sydstaterne.

Man fik lyst til at give drikkepenge.Den legendariske maskot ’alien knalder ko’ var til stede, hvilket meget godt opsummerede divaens stil, for hun har givet popcountryen en futuristisk finish med lipglossvokal.
Glansen fra hendes to seneste album, ’Golden Hour’ og ’Star-Crossed’, gik noget af materialet på Roskildes prærie, men de melodisk velfunderede ørehængere ’Justified’, ’Lonely Weekend’ og ’Space Cowboy’ lettede med en vis ynde.

Indtil de hurtigt bristede som sæbebobler.

For fire år siden gav Kacey Musgraves en uforløst koncert i Store Vega, hvor der kan være 1550, men på Orange, der har plads til 100.000, var hun hæmmet på en helt anden måde.

Den forreste halvanden række havde en fest. Det kneb med resten. Der ikke var der.";Kacey Musgraves ;0;1;F;;0;;;
https://ekstrabladet.dk/musik/koncert_anmeldelser/forrykt-broeler-idioti-paa-roskilde/9321244;30. juni 2022;3;”forrykt-broeler-idioti-paa-roskilde/9321244;Kæmpen Tobias Rahim optrådte på alt for lille scene, men tusindvis af gæster gik ikke glip af det store;"Så gik det galt. Igen.

Efter 50 år med Roskilde Festival har arrangørerne stadig ikke sans for at placere musikanterne på de scener, hvor alle andre end de uansvarlige kan regne ud, at de hører hjemme.

Mens Orange stod gabende tom gik den største mand i dansk pop lige nu, Tobias Rahim, på Arena, hvor der formentlig aldrig har stået så mange mennesker så tæt så langt udenfor teltdugen.

Vi vidste, det ville ske. Og det skete.

Det var ikke et optrin for folk med klaustrofobi, svedangst eller coronafrygt, men den potentielle katastrofe udeblev tilsyneladende, og de fleste kom angiveligt hele væk med en halv eller kvart oplevelse.

Ikke meget til
Så vidt man kunne se og høre, blev der spillet musik.

Tobias Rahim er jo en blød mand, og han lagde blødt ud med en masse af de sange, der ikke er hits. Og så kom ørehængerne ellers i den sidste halvdel af hans timelange koncert.

Aarhusianeren minder om et one-hit wonder med mere end et hit, men som på Jelling Musikfestival i maj, hvor hans popularitet også blev vildt undervurderet, stod man tilbage med en tom fornemmelse af, at der ikke skal meget til nu om stunder.Tobias Rahim har opdateret danskpoppen iført cowboyhat, og hans homoerotiske læderlook er da forfriskende. Man ville bare ønske, han havde lidt mere under vesten.
Andreas Odbjerg kom naturligvis på scenen, og forsamlingen gik bananas til ’Stor mand’, men også Artigeardit og Burhan G legede med.

Brandt overraskede
Mod slut blev Niels Brandt fra The Minds of 99 tilmed en del af løjerne, da han overraskende dukkede op og spillede akustisk guitar og sang med på et nyt nummer, der vel er inkluderet på Tobias Rahims kommende album.

Hitmageren fortalte om dengang, han onanerede i sit enmandstelt på campingpladsen, mens en ven havde højlydt sex med sin veninde i naboteltet.

Det lød næsten lige så klæbrigt som koncerten på Arena.

Snart optræder Kacey Musgraves på Orange. Ingen af Roskildes kids aner, hvem texaneren er.

Hun ville have passet godt til Arena.";Tobias Rahim;0;1;M;;;;;
